2008	DNA	1548	38				
2008				38	Unrated	Single	Species Tree
S2098.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	2926	93				
2008	DNA	2155	92				
2008	DNA	688	93				
2008				93	Unrated	Consensus	Species Tree
2008				93	Unrated	Consensus	Species Tree
2008				92	Unrated	Consensus	Species Tree
S2099.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	40	10				
2008				10	Unrated	Single	Species Tree
S2100.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	6536	64				
2008				64	Unrated	Consensus	Species Tree
S2101.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Protein	3917	32				
2008	DNA	2743	108				
2008				108	Unrated	Single	Species Tree
2008				31	Unrated	Consensus	Species Tree
2008				31	Unrated	Consensus	Species Tree
S2102.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	3851	101				
2008	DNA	2087	101				
2008	DNA	1764	115				
2008				115	Unrated	Single	Species Tree
2008				101	Unrated	Consensus	Species Tree
2008				101	Unrated	Consensus	Species Tree
S2103.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	752	24				
2008				24	Unrated	Single	Species Tree
S2104.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	815	77				
2008				77	Unrated	Consensus	Species Tree
S2105.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1686	188				
2008	DNA	576	10				
2008				188	Unrated	Single	Species Tree
2008				10	Unrated	Single	Species Tree
2008				10	Unrated	Single	Species Tree
2008				10	Unrated	Single	Species Tree
2008				10	Unrated	Single	Species Tree
S2106.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1713	181				
2008				181	Unrated	Consensus	Species Tree
S2107.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	4385	171				
2008	DNA	3243	171				
2008	DNA	8196	171				
2008	DNA	798	171				
2008	DNA	3366	171				
2008	DNA	688	171				
2008	DNA	5362	171				
2008	DNA	1555	171				
2008	DNA	1861	171				
2008	DNA	1195	171				
2008	DNA	4448	171				
2008	DNA	2205	171				
2008	DNA	1757	171				
2008	DNA	731	171				
2008	DNA	581	171				
2008	DNA	1613	171				
2008	DNA	917	171				
2008	DNA	5676	171				
2008	DNA	3806	171				
2008				171	Unrated	Single	Species Tree
S2108.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	650	30				
2008				30	Unrated	Single	Species Tree
2008				30	Unrated	Single	Species Tree
2008				30	Unrated	Single	Species Tree
2008				30	Unrated	Single	Species Tree
S2109.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	917	22				
2008	DNA	1517	153				
2008				153	Unrated	Consensus	Species Tree
2008				22	Unrated	Consensus	Species Tree
S2110.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	539	151				
2008	DNA	642	162				
2008				162	Unrated	Single	Species Tree
2008				151	Unrated	Single	Species Tree
S2111.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2005	DNA	2144	15				
2005	DNA	684	75				
2005				75	Unrated	Consensus	Species Tree
2005				15	Unrated	Single	Species Tree
S2112.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	10683	99				
2008	DNA	10203	54				
2008				54	Unrated	Consensus	Species Tree
2008				99	Unrated	Consensus	Species Tree
2008				99	Unrated	Consensus	Species Tree
2008				54	Unrated	Consensus	Species Tree
2008				54	Unrated	Consensus	Species Tree
2008				54	Unrated	Consensus	Species Tree
2008				99	Unrated	Consensus	Species Tree
2008				99	Unrated	Consensus	Species Tree
S2113.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	3456	37				
2008	DNA	1785	116				
2008				37	Unrated	Consensus	Species Tree
2008				116	Unrated	Consensus	Species Tree
S2114.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	650	10				
2008	DNA	952	11				
2008	DNA	1254	10				
2008				10	Unrated	Single	Species Tree
2008				11	Unrated	Single	Species Tree
2008				10	Unrated	Single	Species Tree
S2115.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1347	61				
2008	DNA	1273	52				
2008				61	Unrated	Consensus	Species Tree
2008				52	Unrated	Consensus	Species Tree
2008				61	Unrated	Consensus	Species Tree
2008				52	Unrated	Consensus	Species Tree
S2116.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2007	DNA	769	48				
2007	DNA	792	34				
2007	DNA	560	58				
2007	DNA	607	91				
2007				34	Unrated	Single	Species Tree
2007				91	Unrated	Single	Species Tree
2007				48	Unrated	Single	Species Tree
2007				58	Unrated	Single	Species Tree
S2117.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	513	10				
2006	DNA	825	42				
2006				42	Unrated	Single	Species Tree
2006				10	Unrated	Single	Species Tree
S2118.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	820	58				
2008	DNA	500	44				
2008				44	Unrated	Single	Species Tree
2008				58	Unrated	Single	Species Tree
S2119.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	525	65				
2008	DNA	749	58				
2008	DNA	1005	56				
2008	DNA	1755	47				
2008				56	Unrated	Consensus	Species Tree
2008				47	Unrated	Consensus	Species Tree
2008				56	Unrated	Consensus	Species Tree
2008				65	Unrated	Consensus	Species Tree
S2120.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	48	35				
2008	DNA	3066	35				
2008	DNA	3066	37				
2008				37	Unrated	Consensus	Species Tree
2008				35	Unrated	Consensus	Species Tree
2008				35	Unrated	Consensus	Species Tree
S2121.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	3399	45				
2008				45	Unrated	Consensus	Species Tree
S2122.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	2187	50				
2008				50	Unrated	Single	Species Tree
2008				50	Unrated	Single	Species Tree
2008				50	Unrated	Consensus	Species Tree
2008				50	Unrated	Single	Species Tree
S2123.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	748	34				
2008				34	Unrated	Consensus	Species Tree
S2124.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1742	38				
2008	DNA	3470	76				
2008				38	Unrated	Consensus	Species Tree
2008				38	Unrated	Consensus	Species Tree
2008				76	Unrated	Consensus	Species Tree
2008				76	Unrated	Consensus	Species Tree
S2125.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	724	84				
2008	DNA	500	113				
2008				113	Unrated	Single	Species Tree
2008				84	Unrated	Single	Species Tree
S2126.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	4018	12				
2008				12	Unrated	Single	Species Tree
S2127.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	308	56				
2008	Standard	308	68				
2008				56	Unrated	Single	Species Tree
2008				28	Unrated	Single	Species Tree
2008				56	Unrated	Consensus	Species Tree
2008				39	Unrated	Single	Species Tree
S2128.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	3777	21				
2008				21	Unrated	Single	Species Tree
S2129.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1105	49				
2008	DNA	628	50				
2008	DNA	486	50				
2008				49	Unrated	Single	Species Tree
2008				50	Unrated	Single	Species Tree
2008				50	Unrated	Single	Species Tree
S2130.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	3511	57				
2008	Protein	632	14				
2008				57	Unrated	Single	Species Tree
2008				57	Unrated	Single	Species Tree
2008				57	Unrated	Consensus	Species Tree
2008				57	Unrated	Single	Species Tree
2008				57	Unrated	Single	Species Tree
2008				14	Unrated	Consensus	Species Tree
S2131.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	64	48				
2008	DNA	1265	48				
2008				48	Unrated	Consensus	Species Tree
S2132.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	1673	91				
2008				91	Unrated	Single	Species Tree
2008				91	Unrated	Consensus	Species Tree
S2133.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1361	18				
2008	DNA	8505	18				
2008	DNA	7550	18				
2008	DNA	8739	18				
2008				14	Unrated	Single	Species Tree
2008				14	Unrated	Single	Species Tree
2008				18	Unrated	Single	Species Tree
S2134.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2009	DNA	1179	48				
2009				48	Unrated	Single	Species Tree
S2135.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	72	40				
2008	DNA	66	41				
2008	DNA	107	41				
2008	DNA	2395	41				
2008	DNA	138	41				
2008	Standard	46	41				
2008				41	Unrated	Consensus	Species Tree
2008				40	Unrated	Single	Species Tree
2008				41	Unrated	Single	Species Tree
2008				41	Unrated	Single	Species Tree
2008				41	Unrated	Single	Species Tree
2008				41	Unrated	Single	Species Tree
S2136.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2009	DNA	6016	434				
2009	DNA	4150	434				
2009	DNA	7062	434				
2009	DNA	9563	434				
2009				434	Unrated	Single	Species Tree
2009				434	Unrated	Single	Species Tree
S2137.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	5719	9				
2008	Standard	93	9				
2008	DNA	2784	9				
2008	Standard	675	127				
2008	Standard	586	98				
2008	DNA	3509	9				
2008				127	Unrated	Consensus	Species Tree
2008				98	Unrated	Consensus	Species Tree
2008				9	Unrated	Consensus	Species Tree
S2138.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2007	DNA	533	51				
2007				51	Unrated	Consensus	Species Tree
S2139.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2005	DNA	528	20				
2005	DNA	1431	7				
2005				20	Unrated	Consensus	Species Tree
2005				7	Unrated	Consensus	Species Tree
S2140.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2007	DNA	622	34				
2007	Standard	1021	38				
2007	Standard	1021	38				
2007	DNA	622	34				
2007				38	Unrated	Single	Species Tree
2007				34	Unrated	Consensus	Species Tree
2007				34	Unrated	Single	Species Tree
2007				38	Unrated	Consensus	Species Tree
S2141.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	2870	78				
2008				78	Unrated	Consensus	Species Tree
S2142.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	1511	24				
2008				24	Unrated	Single	Species Tree
S2143.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	2067	42				
2008				42	Unrated	Single	Species Tree
S2144.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	719	28				
2008	Protein	408	45				
2008	Protein	605	83				
2008	Protein	271	55				
2008				28	Unrated	Consensus	Species Tree
2008				55	Unrated	Single	Species Tree
2008				55	Unrated	Single	Species Tree
2008				55	Unrated	Single	Species Tree
2008				55	Unrated	Single	Species Tree
2008				55	Unrated	Single	Species Tree
2008				45	Unrated	Single	Species Tree
2008				83	Unrated	Single	Species Tree
S2145.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2009	Standard	12844	36				
2009	DNA	1414	79				
2009				79	Unrated	Single	Species Tree
2009				36	Unrated	Consensus	Species Tree
S2146.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	576	85				
2008	Standard	795	91				
2008	Standard	1369	64				
2008				64	Unrated	Consensus	Species Tree
2008				85	Unrated	Consensus	Species Tree
2008				91	Unrated	Consensus	Species Tree
S2147.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2009	DNA	3653	73				
2009				73	Unrated	Consensus	Species Tree
2009				73	Unrated	Consensus	Species Tree
2009				73	Unrated	Consensus	Species Tree
S2148.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1222	75				
2008	DNA	771	83				
2008				75	Unrated	Single	Species Tree
2008				83	Unrated	Single	Species Tree
S2149.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2009	DNA	771	83				
2009	DNA	1222	75				
2009				75	Unrated	Single	Species Tree
2009				83	Unrated	Single	Species Tree
S2150.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1895	85				
2008				85	Unrated	Consensus	Species Tree
S2151.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	39	74				
2008	Standard	1299	74				
2008	Standard	1207	74				
2008				69	Unrated	Single	Species Tree
2008				69	Unrated	Consensus	Species Tree
S2152.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	4618	60				
2008				60	Unrated	Single	Species Tree
S2153.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	628	112				
2008	DNA	3138	110				
2008	DNA	505	70				
2008				110	Unrated	Consensus	Species Tree
2008				89	Unrated	Consensus	Species Tree
2008				86	Unrated	Consensus	Species Tree
2008				112	Unrated	Consensus	Species Tree
2008				70	Unrated	Consensus	Species Tree
2008				91	Unrated	Consensus	Species Tree
S2154.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2006	DNA	852	586				
2006	DNA	840	40				
2006	DNA	844	105				
2006				245	Unrated	Single	Species Tree
2006				105	Unrated	Consensus	Species Tree
2006				340	Unrated	Single	Species Tree
2006				245	Unrated	Single	Species Tree
2006				340	Unrated	Single	Species Tree
2006				40	Unrated	Consensus	Species Tree
S2155.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	980	84				
2008				84	Unrated	Consensus	Species Tree
2008				84	Unrated	Single	Species Tree
S2156.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	6680	70				
2008	DNA	6674	24				
2008	DNA	6487	53				
2008				53	Unrated	Consensus	Species Tree
2008				24	Unrated	Single	Species Tree
2008				70	Unrated	Single	Species Tree
S2157.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	129	51				
2008	DNA	7320	51				
2008				48	Unrated	Single	Species Tree
2008				46	Unrated	Single	Species Tree
2008				50	Unrated	Consensus	Species Tree
2008				51	Unrated	Consensus	Species Tree
2008				50	Unrated	Single	Species Tree
2008				42	Unrated	Single	Species Tree
2008				50	Unrated	Single	Species Tree
2008				48	Unrated	Single	Species Tree
S2158.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2004	DNA	594	26				
2004				26	Unrated	Consensus	Species Tree
S2159.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Protein	266	246				
2008				246	Unrated	Single	Species Tree
S2160.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	575	150				
2008	DNA	1447	126				
2008				126	Unrated	Single	Species Tree
2008				150	Unrated	Single	Species Tree
S2161.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	4596	171				
2008				171	Unrated	Consensus	Species Tree
S2162.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	2096	34				
2008	DNA	681	58				
2008	DNA	7621	33				
2008				33	Unrated	Consensus	Species Tree
2008				57	Unrated	Single	Species Tree
2008				34	Unrated	Consensus	Species Tree
S2163.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2009	DNA	513	50				
2009				50	Unrated	Single	Species Tree
S2164.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1632	15				
2008				15	Unrated	Single	Species Tree
2008				15	Unrated	Single	Species Tree
2008				15	Unrated	Single	Species Tree
S2165.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2010	DNA	4732	23				
2010				23	Unrated	Single	Species Tree
2010				23	Unrated	Single	Species Tree
2010				23	Unrated	Single	Species Tree
2010				20	Unrated	Single	Species Tree
S2166.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	5730	29				
2008				29	Unrated	Consensus	Species Tree
S2167.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	3945	70				
2008				70	Unrated	Single	Species Tree
S2168.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2009	DNA	3974	60				
2009				60	Unrated	Single	Species Tree
S2169.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1672	36				
2008				36	Unrated	Consensus	Species Tree
S2170.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	785	120				
2008				120	Unrated	Single	Species Tree
S2171.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	506	10				
2008	DNA	599	26				
2008	DNA	1105	33				
2008				26	Unrated	Consensus	Species Tree
2008				33	Unrated	Consensus	Species Tree
2008				10	Unrated	Consensus	Species Tree
S2172.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	631	146				
2008				146	Unrated	Single	Species Tree
S2173.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	684	70				
2008	DNA	825	70				
2008	DNA	781	70				
2008	DNA	679	70				
2008				70	Unrated	Single	Species Tree
2008				70	Unrated	Consensus	Species Tree
2008				70	Unrated	Consensus	Species Tree
2008				70	Unrated	Consensus	Species Tree
S2174.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	563	7				
2008	DNA	563	13				
2008	DNA	845	8				
2008	DNA	916	14				
2008				7	Unrated	Single	Species Tree
2008				13	Unrated	Single	Species Tree
2008				14	Unrated	Single	Species Tree
2008				8	Unrated	Single	Species Tree
S2175.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	5265	25				
2008				25	Unrated	Single	Species Tree
2008				25	Unrated	Single	Species Tree
2008				25	Unrated	Single	Species Tree
S2176.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	3787	93				
2008				93	Unrated	Single	Species Tree
2008				93	Unrated	Single	Species Tree
2008				93	Unrated	Single	Species Tree
2008				93	Unrated	Single	Species Tree
2008				93	Unrated	Single	Species Tree
2008				93	Unrated	Single	Species Tree
2008				93	Unrated	Single	Species Tree
2008				93	Unrated	Single	Species Tree
S2177.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	604	44				
2008	DNA	492	44				
2008	DNA	589	44				
2008				44	Unrated	Single	Species Tree
2008				44	Unrated	Single	Species Tree
2008				44	Unrated	Single	Species Tree
S2178.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	113	71				
2008				71	Unrated	Single	Species Tree
2008				71	Unrated	Consensus	Species Tree
S2179.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	739	53				
2008	DNA	595	53				
2008	DNA	634	53				
2008				53	Unrated	Single	Species Tree
2008				53	Unrated	Single	Species Tree
2008				53	Unrated	Single	Species Tree
S2180.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	1715	181				
2008	DNA	844	575				
2008				575	Unrated	Single	Species Tree
2008				181	Unrated	Consensus	Species Tree
S2181.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	235	22				
2008				22	Unrated	Single	Species Tree
S2182.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	DNA	3434	60				
2008				60	Unrated	Single	Species Tree
S2183.xml
prism:publicationDate	tb:type.matrix	tb:nchar.matrix	tb:ntax.matrix	tb:ntax.tree	tb:quality.tree	tb:type.tree	tb:kind.tree
2008	Standard	1331	40				
2008	DNA	1671	40				
2008	Standard	2216	19				
2008	DNA	394	18				
2008	DNA	882	59				
2008	DNA	890	15				
2008	Standard	60	31				
