Id,Label,weight,Degree,Weighted Degree,Modularity Class,PageRank,Eccentricity,Closeness Centrality,Betweenness Centrality
S12303,S12303,,89,5747.0,6,3.463609924114491E-4,4.0,2.444104134762634,216.9494767409788
S13077,S13077,,72,615.0,7,3.0020409800863754E-4,5.0,2.4903011740684025,200.41084339043337
S359,S359,,46,136.0,9,2.0117355317920464E-4,4.0,2.5615109749872382,2.440182603706039
S2219,S2219,,75,855.0,7,3.1738636538263285E-4,5.0,2.4895354772843286,532.81571363713
S1982,S1982,,75,223.0,6,2.7772746269263574E-4,4.0,2.4481878509443593,0.03659392162521554
S15265,S15265,,82,729.0,6,3.0655580108354165E-4,4.0,2.445890760592139,63.913574594358025
S9945,S9945,,29,250.0,9,1.7472217267494987E-4,5.0,2.8573251659009697,143.34736494743754
S10164,S10164,,86,395.0,7,3.9997182097246384E-4,5.0,2.5364982133741707,2482.5108678235915
S1874,S1874,,16,256.0,9,1.1056827979773021E-4,5.0,2.7784583971413985,28.15880556739092
S1568,S1568,,23,340.0,9,1.5051132529909494E-4,5.0,2.869321082184788,112.44661091813428
S13219,S13219,,45,56.0,11,3.0461262719634207E-4,5.0,3.0398162327718223,3875.240757672731
S12213,S12213,,70,1052.0,7,2.9387603430785364E-4,5.0,2.490811638591118,230.38814742779968
S13327,S13327,,10,57.0,9,9.09672284666646E-5,5.0,3.137059724349158,0.1111111111111111
S841,S841,,79,1796.0,6,2.9077586434703856E-4,4.0,2.4466564573762124,2.347649424782149
S2108,S2108,,135,1153.0,7,6.477688724207345E-4,4.0,2.1906584992343032,28880.58795442235
S1577,S1577,,70,1563.0,7,2.9387603430785364E-4,5.0,2.490811638591118,230.38814742779968
S902,S902,,38,1558.0,6,1.6485550027703E-4,5.0,2.5750382848392035,4.134654396986393
S2134,S2134,,82,624.0,7,3.5684366224123394E-4,5.0,2.4864726901480347,1051.9551731861684
S1833,S1833,,75,1755.0,7,3.2085749017725064E-4,5.0,2.4895354772843286,565.8437178905965
S1225,S1225,,20,138.0,9,1.4158903070271748E-4,5.0,2.9229198570699335,49.49889215020682
S1029,S1029,,80,1275.0,6,3.0166608453160076E-4,4.0,2.44691168963757,78.81320422778764
S1137,S1137,,88,1837.0,6,3.370223497694466E-4,4.0,2.444359367023992,167.77896893861163
S10184,S10184,,79,342.0,7,3.4264861796578757E-4,5.0,2.4885145482388973,927.847195449103
S14121,S14121,,84,703.0,7,3.863121116470136E-4,5.0,2.4867279224093926,2292.9998933426014
S13478,S13478,,27,880.0,9,1.85415280184587E-4,5.0,2.8111281265952015,466.96209274087516
S11885,S11885,,10,61.0,9,7.887102312621879E-5,5.0,2.799132210311383,0.0
S1450,S1450,,84,4570.0,6,3.197089220085262E-4,4.0,2.445890760592139,128.436759600794
S13201,S13201,,72,611.0,7,3.002040980086374E-4,5.0,2.4903011740684025,200.41084339043337
S1619,S1619,,90,771.0,6,3.3388632702655463E-4,4.0,2.443848902501276,99.2694817930109
S11939,S11939,,84,1376.0,7,3.8928363157847374E-4,5.0,2.39152628892292,3787.7009826163076
S12821,S12821,,19,98.0,7,1.1864012123843202E-4,5.0,2.9091373149566104,10.472860525844224
S14291,S14291,,83,306.0,7,3.715955248344487E-4,5.0,2.486217457886677,1425.721693025386
S9938,S9938,,11,58.0,9,9.024583644845357E-5,5.0,3.0954568657478307,0.058823529411764705
S11368,S11368,,72,1900.0,7,3.037197319481701E-4,5.0,2.4903011740684025,384.30275439348065
S385,S385,,23,184.0,7,1.4058271364540237E-4,5.0,3.021439509954058,21.560105448191923
S13229,S13229,,72,611.0,7,3.0020409800863743E-4,5.0,2.4903011740684025,200.41084339043337
S13019,S13019,,72,146.0,7,3.0020409800863754E-4,5.0,2.4903011740684025,200.41084339043337
S15721,S15721,,79,720.0,6,2.9077586434703856E-4,4.0,2.4466564573762124,2.347649424782149
S13113,S13113,,71,609.0,7,2.966413637157612E-4,5.0,2.4905564063297603,200.34185788318698
S15191,S15191,,34,670.0,6,1.5340868927490907E-4,5.0,2.529351710056151,6.564249390891505
S11662,S11662,,37,369.0,6,1.6184287881282642E-4,5.0,2.5752935171005613,4.024879960896167
S422,S422,,38,669.0,6,1.6485550027702997E-4,5.0,2.5750382848392035,4.134654396986393
S1990,S1990,,8,125.0,9,7.77532316718685E-5,5.0,3.2774374680959673,0.3634044260979246
S13561,S13561,,149,830.0,9,6.132785008452059E-4,4.0,2.3777437468095965,5883.1507337776975
S12990,S12990,,72,615.0,7,3.0020409800863754E-4,5.0,2.4903011740684025,200.41084339043337
S11362,S11362,,55,370.0,9,2.7828852878276786E-4,4.0,2.5472179683511995,2272.8830122636964
S15917,S15917,,16,31.0,7,1.0442396827460301E-4,5.0,3.0472179683511995,0.0
S12997,S12997,,72,146.0,7,3.0020409800863754E-4,5.0,2.4903011740684025,200.41084339043337
S1777,S1777,,10,41.0,9,8.181582701615913E-5,5.0,3.129402756508423,0.0
S354,S354,,47,95.0,9,2.0464058867816366E-4,4.0,2.5612557427258804,2.6013266720999115
S830,S830,,97,13375.0,6,3.777648081913132E-4,4.0,2.43746809596733,359.1955169629865
S10317,S10317,,9,70.0,9,8.301716207650327E-5,5.0,3.1373149566105156,0.0
S12834,S12834,,19,98.0,7,1.1864012123843202E-4,5.0,2.9091373149566104,10.472860525844224
S13206,S13206,,151,12550.0,7,8.877359492568677E-4,5.0,2.3734047983665136,122001.25284953891
S2235,S2235,,77,2072.0,7,3.343300199319235E-4,5.0,2.489025012761613,1241.817560705889
S13029,S13029,,87,3221.0,7,3.9934125822610136E-4,5.0,2.485962225625319,2589.3189129621937
S10088,S10088,,13,433.0,0,9.761694322104887E-5,4.0,2.526544155181215,0.23519787493134808
S311,S311,,62,880.0,0,2.9476450497610513E-4,4.0,2.1868300153139355,1561.1846717822846
S13679,S13679,,47,693.0,0,2.3256609335947084E-4,4.0,2.338948443083206,90.3040793472658
S187,S187,,44,314.0,0,2.3455511104770663E-4,4.0,2.420877998979071,70.82209315205965
S226,S226,,47,903.0,0,2.3337371018736447E-4,4.0,2.338948443083206,93.95032743308319
S1689,S1689,,50,1080.0,0,2.436985847209488E-4,4.0,2.340479836651353,102.71035720585846
S15625,S15625,,39,725.0,0,1.8483255392175794E-4,4.0,2.395865237366003,8.28373969372527
S135,S135,,32,131.0,0,1.6218498024445614E-4,4.0,2.364471669218989,9.009587080719054
S10712,S10712,,36,667.0,0,1.9349611047659592E-4,4.0,2.4231750893312913,16.26216385512019
S1679,S1679,,33,184.0,1,1.978205886313378E-4,4.0,2.3532414497192446,2170.195679337894
S2167,S2167,,32,357.0,0,1.7505120786690345E-4,4.0,2.4241960183767226,6.419730631426196
S166,S166,,43,1276.0,0,2.2213563720818835E-4,4.0,2.3751914241960184,58.23912853447085
S1981,S1981,,36,430.0,0,1.9349611047659592E-4,4.0,2.4231750893312913,16.26216385512019
S1948,S1948,,36,163.0,0,1.9720012092309087E-4,4.0,2.4231750893312913,137.51999862248945
S1510,S1510,,34,49.0,0,1.6510423729568086E-4,4.0,2.397141398672792,0.0
S1146,S1146,,46,632.0,0,2.275038475536648E-4,4.0,2.341500765696784,71.21532839911998
S1009,S1009,,7,156.0,5,7.85160748151157E-5,5.0,2.7868810617662074,0.0
S11087,S11087,,25,966.0,5,1.9757677580034254E-4,5.0,2.7149055640632977,57.4645413047049
S13843,S13843,,13,124.0,5,1.1184404626928607E-4,5.0,2.478560490045942,1880.2261760271977
S11902,S11902,,25,1466.0,5,1.97617780916779E-4,5.0,2.6870852475752933,116.04644107234225
S358,S358,,124,18876.0,5,7.417809753350829E-4,4.0,2.454823889739663,3101.898487937209
S10090,S10090,,13,107.0,0,9.164507823983999E-5,5.0,2.5446656457376213,0.0
S1911,S1911,,47,4050.0,0,2.2940498161763394E-4,5.0,2.535732516590097,32.59705062388936
S10400,S10400,,114,3114.0,0,4.694551319071228E-4,5.0,2.401990811638591,1478.5016439404149
S11395,S11395,,129,8729.0,0,5.292883372883804E-4,5.0,2.361664114344053,1987.9528633926532
S11133,S11133,,20,420.0,0,1.258862855534307E-4,5.0,2.5428790199081166,1.7800518925518927
S16049,S16049,,47,7877.0,0,2.294049816176339E-4,5.0,2.535732516590097,32.59705062388936
S11398,S11398,,40,2056.0,0,2.0301941298483213E-4,5.0,2.537519142419602,24.358990566665643
S2211,S2211,,22,308.0,0,1.3176592694332022E-4,5.0,2.5423685553854005,2.9202247589012296
S858,S858,,54,3989.0,0,2.5866211144535967E-4,5.0,2.533945890760592,51.89113767300725
S922,S922,,21,307.0,0,1.24436575777593E-4,5.0,2.5423685553854005,3.1082404799499965
S1242,S1242,,50,6346.0,0,2.4169001136840155E-4,5.0,2.5349668198060233,38.29916359513111
S10091,S10091,,13,328.0,0,1.1146578601835283E-4,5.0,2.6965288412455335,2.831958197969079
S1203,S1203,,23,367.0,0,1.8416545070512702E-4,5.0,2.6357835630423687,157.7894029628308
S1180,S1180,,14,284.0,0,1.3206680731149607E-4,5.0,2.689382337927514,37.760359865729654
S1334,S1334,,15,397.0,0,1.3576881337800544E-4,5.0,2.6822358346094948,39.648589444343436
S10999,S10999,,22,514.0,0,1.722553775383979E-4,5.0,2.636549259826442,113.90938181763143
S12395,S12395,,28,539.0,0,2.2064529341114905E-4,5.0,2.6350178662582953,253.71706199743565
S1257,S1257,,27,84.0,4,9.612007011077905E-5,5.0,2.9229198570699335,0.02207661290322581
S10093,S10093,,12,48.0,4,8.105907990947365E-5,5.0,2.9310872894333846,0.07142857142857142
S1233,S1233,,19,155.0,4,1.0513892827140848E-4,5.0,2.8006636038795305,9.329489340507724
S1563,S1563,,16,261.0,4,9.802774439286578E-5,5.0,2.801429300663604,9.426244471855817
S10257,S10257,,22,132.0,4,1.158497162507975E-4,5.0,2.928534966819806,4.930136352519916
S905,S905,,36,148.0,4,1.5758486355595282E-4,5.0,2.9249617151607965,20.901962785276314
S10460,S10460,,19,78.0,4,1.0420674476219824E-4,5.0,2.9293006636038794,2.903832278832279
S10939,S10939,,19,56.0,4,1.0898234475108287E-4,5.0,2.9293006636038794,2.298669386169386
S10094,S10094,,19,50.0,4,8.872453167953585E-5,5.0,2.743746809596733,3.223032367610343
S778,S778,4,34,236.0,4,1.322371622905029E-4,5.0,2.7396630934150075,11.532823083364251
S10127,S10127,,22,54.0,4,1.0098217777812156E-4,5.0,2.7427258805513017,7.552851391421841
S10327,S10327,,20,32.0,4,9.482598586309365E-5,5.0,2.928790199081164,1.5473276372935634
S1356,S1356,,28,110.0,4,1.2018972450947109E-4,5.0,2.7414497192445126,6.210889535635226
S13170,S13170,,38,232.0,4,1.5326037686757903E-4,5.0,2.738642164369576,25.351397486197534
S10095,S10095,,16,348.0,0,1.4515219467948597E-4,5.0,2.651863195507912,92.52337799566767
S1686,S1686,,10,108.0,0,1.0027142094389147E-4,5.0,2.6980602348136804,0.0
S15185,S15185,,35,1021.0,7,2.537511718860003E-4,4.0,2.6314446145992854,5358.30999425975
S15364,S15364,,6,152.0,0,7.717007365937092E-5,5.0,2.852475752935171,0.0
S160,S160,,6,20.0,0,7.946692167048108E-5,5.0,2.852730985196529,0.0
S10096,S10096,,23,1019.0,6,1.3230035108172575E-4,5.0,2.5132720775906074,34.22765144768413
S1142,S1142,,31,704.0,5,1.7098080103632887E-4,4.0,2.3777437468095965,1400.1067510365333
S12036,S12036,,9,135.0,6,7.752308644730444E-5,5.0,2.5673813169984685,0.32639233491126846
S1449,S1449,,27,481.0,6,1.4272586543279236E-4,4.0,2.515569167942828,33.13144804072158
S1448,S1448,,44,990.0,6,2.5704654030410314E-4,4.0,2.2787136294027563,5366.674349791935
S9968,S9968,,21,510.0,6,1.1375239565057478E-4,5.0,2.4903011740684025,6.5353944242124005
S11498,S11498,,17,62.0,6,1.3160996840736329E-4,5.0,2.5587034201123022,187.4177944528257
S2067,S2067,,18,869.0,6,1.1191338122239675E-4,5.0,2.5257784583971414,11.211371434407072
S13778,S13778,,22,219.0,6,1.2567424890621936E-4,4.0,2.5523226135783563,11.201186255261433
S2366,S2366,,10,31.0,0,9.29376428652912E-5,5.0,2.8282286881061767,3.0176176546986544
S168,S168,,8,290.0,0,8.986377762323412E-5,5.0,2.82899438489025,0.6785345450166301
S747,S747,1,11,50.0,0,1.0011875568328905E-4,5.0,2.781265952016335,5.875178879287733
S314,S314,,12,373.0,0,1.1541594648855456E-4,5.0,2.7023991832567638,114.85058203870649
S1420,S1420,,4,6.0,0,5.910158349861225E-5,5.0,2.832312404287902,0.0
S10948,S10948,,19,102.0,0,1.48632718882185E-4,4.0,2.61791730474732,183.4288275509596
S10098,S10098,,12,330.0,0,9.209675575104378E-5,4.0,2.4918325676365494,0.0
S1913,S1913,,44,1710.0,0,2.2127969855907035E-4,4.0,2.251403777437468,2061.523112401643
S2001,S2001,,20,263.0,0,1.3121704281828455E-4,4.0,2.4839203675344566,76.81130089682287
S15361,S15361,,11,121.0,0,8.910408894589315E-5,4.0,2.514037774374681,0.0
S1010,S1010,,19,338.0,5,1.1937853816441835E-4,5.0,2.752935171005615,0.5803711752630143
S14157,S14157,,18,217.0,5,1.1412601314538089E-4,5.0,2.6978050025523226,0.9584479343031567
S10299,S10299,,40,807.0,5,2.2350242501599862E-4,4.0,2.519908116385911,126.2765148191283
S1347,S1347,,34,1719.0,5,1.8073855994994676E-4,4.0,2.522715671260847,21.90526409151472
S12132,S12132,,34,964.0,5,1.807385599499468E-4,4.0,2.522715671260847,21.90526409151472
S403,S403,,12,118.0,4,6.930030721089376E-5,5.0,2.9231750893312913,0.12662337662337664
S10101,S10101,,18,85.0,7,1.4458523069212084E-4,5.0,3.106942317508933,1.369923397245563
S1839,S1839,,15,34.0,7,1.2683467217070715E-4,5.0,3.108728943338438,0.0
S10106,S10106,,24,619.0,7,1.8213625167672466E-4,5.0,3.10260336906585,8.701073107055958
S1840,S1840,,15,70.0,7,1.2721591650800135E-4,5.0,3.108728943338438,0.7415947252195854
S10116,S10116,,16,84.0,7,1.2644994205790187E-4,5.0,3.1046452271567127,0.8309157221497966
S1954,S1954,,17,400.0,7,1.4203386395019336E-4,5.0,3.108218478815722,1.2675198869285251
S1507,S1507,,18,469.0,7,1.4611421382143582E-4,5.0,3.1079632465543643,2.4177880661896953
S10104,S10104,,5,49.0,0,6.978581698423663E-5,4.0,2.536242981112813,50.03472644300691
S1694,S1694,,6,178.0,0,8.744826737335518E-5,5.0,2.840479836651353,0.9484770376685115
S10105,S10105,,31,287.0,0,1.3368874651574275E-4,5.0,2.5020418580908625,4.268243476934436
S12709,S12709,,30,214.0,0,1.4286746311796918E-4,5.0,2.5038284839203677,16.56116413024173
S12630,S12630,,101,588.0,0,3.9891297604750537E-4,5.0,2.4122001020929047,715.9448956274
S1058,S1058,,66,397.0,0,2.836937099343081E-4,5.0,2.3734047983665136,605.2483608165397
S1106,S1106,,26,265.0,0,1.2751297075772397E-4,5.0,2.5308831036242982,13.523344439305898
S1870,S1870,,14,141.0,7,1.2120055076010524E-4,5.0,3.1135783563042367,0.0
S14522,S14522,,17,93.0,7,1.3711691397926047E-4,5.0,3.105410923940786,2.7471705224657486
S1248,S1248,,15,100.0,7,1.2848907530490513E-4,5.0,3.113323124042879,0.23717948717948717
S12310,S12310,,25,230.0,1,1.4309771422476322E-4,5.0,2.583971413986728,33.32016919024672
S12224,S12224,,10,448.0,1,1.0263874684617054E-4,5.0,2.843287391526289,1.7127039627039626
S11299,S11299,,32,318.0,1,2.2185872294805495E-4,5.0,2.5673813169984685,1106.3596969603257
S1767,S1767,,9,52.0,1,8.324929704115623E-5,5.0,3.138080653394589,0.0
S10108,S10108,,4,16.0,7,8.410771801488735E-5,5.0,3.259315977539561,0.0
S318,S318,,4,16.0,7,8.410771801488735E-5,5.0,3.259315977539561,0.0
S317,S317,,4,9.0,7,8.410771801488735E-5,5.0,3.259315977539561,0.0
S10109,S10109,,8,111.0,0,1.063152199976847E-4,5.0,2.774885145482389,14.274342114774468
S1431,S1431,,5,47.0,0,7.596738014734299E-5,5.0,2.826186830015314,0.6656275082291693
S1703,S1703,,25,77.0,0,2.078100228537639E-4,5.0,2.763654925982644,102.59845951665669
S13986,S13986,,3,13.0,0,6.013611752530624E-5,5.0,2.791730474732006,0.0
S9993,S9993,44,13,311.0,0,1.6332075724182006E-4,4.0,2.7401735579377235,114.11903974503488
S284,S284,,38,203.0,0,1.6320302779629614E-4,5.0,2.4589076059213886,16.67084216941036
S1664,S1664,,37,460.0,0,1.7444720292475837E-4,5.0,2.456100051046452,901.1304772400258
S276,S276,,16,41.0,0,9.54610618844021E-5,5.0,2.4892802450229707,3.31070395280013
S10112,S10112,,2,80.0,0,5.054927683418376E-5,5.0,2.8537519142419603,0.0
S1516,S1516,,59,539.0,6,2.4857048192416327E-4,5.0,2.5219499744767737,69.98869837248311
S12835,S12835,,44,102.0,6,1.8431775510432524E-4,5.0,2.5260336906584993,0.010937950937950938
S2376,S2376,,48,2049.0,6,1.9941868841846715E-4,5.0,2.525012761613068,11.293938876919732
S379,S379,,47,850.0,6,1.9473959344261957E-4,5.0,2.525267993874426,4.089519519141554
S11931,S11931,,37,700.0,6,1.6738453382015144E-4,5.0,2.574527820316488,14.946999033989103
S676,S676,,19,933.0,6,1.1091659879862072E-4,5.0,2.5957120980091886,6.294823509688482
S15822,S15822,,21,348.0,6,1.1550032939807325E-4,5.0,2.5974987238386933,3.679952218146631
S1909,S1909,87,49,877.0,2,2.2693097766321308E-4,5.0,2.7023991832567638,348.7826059483686
S1594,S1594,,16,404.0,2,9.965720179796821E-5,5.0,2.8920367534456357,0.7230619862751807
S1885,S1885,,26,1201.0,2,1.3964334986503105E-4,5.0,3.103879530372639,10.779597156647181
S11011,S11011,,3,24.0,2,4.9955816453213995E-5,6.0,3.375701888718734,0.0
S11903,S11903,,10,59.0,1,7.485649682813864E-5,5.0,2.7988769780500253,0.0
S1547,S1547,,8,94.0,0,7.641154419394788E-5,5.0,2.911179173047473,18.914101818513586
S10176,S10176,,14,101.0,2,8.767078618287694E-5,5.0,2.8072996426748342,0.10771544691031762
S1718,S1718,4,44,1177.0,5,2.858043115770391E-4,5.0,2.7580398162327717,644.5493487765457
S1535,S1535,,18,93.0,1,1.0301754460326897E-4,5.0,2.6995916283818273,27.173164801829405
S9958,S9958,,17,270.0,2,9.918554723906523E-5,5.0,2.8019397651863196,0.11702551834130781
S12355,S12355,,23,182.0,2,1.155613031379391E-4,5.0,2.703164880040837,43.49499984758318
S10706,S10706,,13,65.0,2,8.429769714016055E-5,5.0,2.8080653394589077,0.0
S13665,S13665,,13,112.0,6,8.543653312912509E-5,5.0,2.5847371107708015,0.18330362448009507
S1592,S1592,,84,2109.0,2,3.6892179813160684E-4,4.0,2.39152628892292,3057.7058004570663
S1834,S1834,,19,71.0,2,1.0702972922056227E-4,5.0,2.5862685043389484,15.971953977843391
S15699,S15699,,6,20.0,2,6.219742027419733E-5,5.0,3.1368044920878,0.0
S1908,S1908,,19,59.0,2,1.0702972922056227E-4,5.0,2.5862685043389484,15.971953977843391
S10713,S10713,,18,306.0,2,1.0978950853047199E-4,5.0,2.8859111791730476,7.779693951445137
S10692,S10692,,20,488.0,2,1.1078824438737412E-4,5.0,2.7993874425727414,8.519025430747426
S1211,S1211,,20,328.0,6,1.109902828174941E-4,5.0,2.5398162327718223,15.800322962269055
S1999,S1999,,25,182.0,6,1.283135830551799E-4,5.0,2.537263910158244,18.478715993378
S1186,S1186,,26,700.0,6,1.417776584739563E-4,5.0,2.5370086778968863,54.90807790111277
S13483,S13483,,7,22.0,2,6.639855999102603E-5,5.0,3.136549259826442,0.0
S1061,S1061,,83,1613.0,2,3.634756846271344E-4,4.0,2.391781521184278,3027.368005639884
S1578,S1578,,8,320.0,6,6.807459529591929E-5,5.0,2.6214905564063296,0.7395933926120498
S11905,S11905,,10,43.0,1,7.485649682813864E-5,5.0,2.7988769780500253,0.0
S11769,S11769,,4,15.0,2,5.385618014888983E-5,5.0,3.1373149566105156,0.0
S1724,S1724,,24,210.0,2,1.330373094832413E-4,5.0,2.889484430832057,35.0346205412722
S663,S663,,15,291.0,1,1.694330770466349E-4,5.0,2.7958141909137315,95.52706269968829
S11535,S11535,,48,1042.0,1,3.8699535584797224E-4,4.0,2.4372128637059722,6350.654641163265
S772,S772,,7,26.0,1,1.2903861613449506E-4,5.0,3.138080653394589,3187.8439848877106
S640,S640,,15,342.0,1,1.6525045357991221E-4,5.0,2.7958141909137315,89.51452782715988
S1987,S1987,,15,223.0,1,1.692484287752974E-4,5.0,2.7958141909137315,88.06915163436689
S12354,S12354,,5,45.0,1,7.244942484598844E-5,5.0,3.2039305768249107,0.0
S10250,S10250,,13,56.0,1,1.1019837491581166E-4,5.0,2.6822358346094948,0.08333333333333333
S15450,S15450,,13,278.0,1,1.558787065450152E-4,5.0,2.796324655436447,82.18131010880774
S10117,S10117,,3,7.0,5,5.416514551719265E-5,5.0,3.518631955079122,0.0
S13322,S13322,,29,127.0,5,1.972505144311148E-4,4.0,2.55308831036243,2095.6763181918664
S15955,S15955,,10,33.0,4,6.414782750531593E-5,5.0,2.5635528330781012,0.0
S14402,S14402,,53,78.0,4,1.6961297041630786E-4,5.0,2.423940786115365,0.6633086596935344
S2104,S2104,,19,36.0,4,8.761438430660273E-5,5.0,2.570188871873405,8.451207013865524
S10306,S10306,,65,302.0,4,1.743218991742491E-4,5.0,2.9152628892291985,5.268947850150896
S15068,S15068,,85,564.0,4,2.3837780486983857E-4,5.0,2.515058703420112,96.37157372041692
S1063,S1063,,28,35.0,4,1.0602351490713692E-4,5.0,2.4994895354772844,0.02348639227145056
S764,S764,,42,72.0,4,1.3646389614846378E-4,5.0,2.521694742215416,0.1322786877335334
S1417,S1417,,72,431.0,4,2.0890529606983375E-4,5.0,2.5,76.63943509775682
S9981,S9981,,29,221.0,4,1.0760505841828252E-4,5.0,2.8685553854007146,0.8151181439638798
S833,S833,,64,461.0,4,1.7776775472059988E-4,5.0,2.494895354772843,1.163869533942494
S634,S634,,61,536.0,4,1.781822636634311E-4,5.0,2.5084226646248085,18.523250219620273
S2161,S2161,,104,930.0,4,2.6924775369869847E-4,5.0,2.7115875446656457,54.95642895170721
S14026,S14026,,66,193.0,4,1.7760335063496765E-4,5.0,2.6763654925982645,5.620016595536054
S1107,S1107,,68,391.0,4,1.9478527389407064E-4,5.0,2.5010209290454313,6.108563027952162
S14753,S14753,,105,306.0,4,2.707927286312953E-4,5.0,2.4668198060234814,95.57705406517611
S1625,S1625,,66,120.0,4,1.840306208449236E-4,5.0,2.484941296579888,6.599424743589472
S1264,S1264,,124,616.0,4,3.1201779567737516E-4,5.0,2.4691168963757018,143.38017399006856
S1603,S1603,,50,246.0,4,1.444871644786156E-4,5.0,2.6807044410413474,0.27856902689918595
S882,S882,,21,76.0,4,8.607575245754432E-5,5.0,2.9264931087289434,0.023809523809523808
S10344,S10344,,66,607.0,4,1.9050796886885645E-4,5.0,2.501531393568147,4.976843431951683
S15335,S15335,,48,149.0,4,1.3996328505682542E-4,5.0,2.681725370086779,0.18461198559159328
S1844,S1844,,69,542.0,4,1.9233216840152967E-4,5.0,2.4841755997958144,28.58706049992463
S1938,S1938,,124,545.0,4,3.120177956773752E-4,5.0,2.4691168963757018,143.38017399006856
S13532,S13532,,105,318.0,4,2.707927286312951E-4,5.0,2.4668198060234814,95.57705406517611
S12255,S12255,,117,824.0,4,2.9440535200431895E-4,5.0,2.7057172026544154,53.60777396508466
S12431,S12431,,20,130.0,4,9.47880218679078E-5,5.0,2.8734047983665136,2.2983863842640684
S14010,S14010,,138,679.0,4,3.8530521023082896E-4,5.0,2.448698315467075,817.4091496132554
S1735,S1735,,101,551.0,4,2.622265620972757E-4,5.0,2.712353241449719,49.296213043771644
S1256,S1256,,66,1171.0,4,1.9050796886885645E-4,5.0,2.501531393568147,4.976843431951683
S2059,S2059,,71,527.0,4,2.6727040969573427E-4,5.0,2.5661051556916794,305.04180014069505
S12082,S12082,,65,498.0,4,1.7432189917424907E-4,5.0,2.9152628892291985,5.268947850150896
S1140,S1140,,73,390.0,4,2.1252972712727214E-4,5.0,2.450229709035222,75.8206943242653
S1012,S1012,,15,322.0,0,1.1084991165609339E-4,5.0,2.7692700357325166,0.5949815110351775
S10134,S10134,,20,390.0,0,1.3921570516009174E-4,5.0,2.751403777437468,11.137944910650418
S10120,S10120,,16,278.0,1,1.2169367451491644E-4,5.0,3.224859622256253,0.3997985347985348
S1493,S1493,,15,122.0,1,1.1572772425183057E-4,5.0,3.134762633996937,1.5900766763698837
S12713,S12713,,16,287.0,1,1.2169367451491644E-4,5.0,3.224859622256253,0.3997985347985348
S10121,S10121,,13,135.0,5,1.0911853025954024E-4,5.0,3.0426237876467583,23.208799108895008
S11644,S11644,,8,20.0,5,8.578236134387123E-5,5.0,3.1189382337927514,0.0
S267,S267,,77,1885.0,5,4.4217642357346213E-4,4.0,2.425472179683512,5140.110338061695
S15666,S15666,,8,17.0,5,8.578236134387122E-5,5.0,3.1189382337927514,0.0
S13448,S13448,,41,323.0,5,2.4190313909908784E-4,5.0,2.751403777437468,403.7902485508992
S13455,S13455,,31,170.0,5,2.0286774069080762E-4,4.0,2.5594691168963757,624.5215155581461
S14683,S14683,,13,141.0,5,1.0911853025954024E-4,5.0,3.0426237876467583,23.208799108895008
S10122,S10122,,1,1.0,5,4.253287964448736E-5,5.0,3.302960694231751,0.0
S10123,S10123,,7,66.0,0,6.39354040823573E-5,5.0,2.5461970393057682,0.0
S10631,S10631,,84,942.0,0,3.3533759597779305E-4,5.0,2.380551301684533,504.08268719018315
S11712,S11712,,62,1053.0,0,2.5480850774730696E-4,5.0,2.401990811638591,155.27261083775102
S908,S908,,58,1173.0,0,2.4366011828806674E-4,5.0,2.4152628892291985,123.51277286248191
S10193,S10193,,18,167.0,0,1.0774091126727137E-4,5.0,2.5428790199081166,2.393624811160767
S2138,S2138,,52,397.0,6,2.0695638508643917E-4,5.0,2.473711077080143,18.82858764508695
S10125,S10125,,1,8.0,1,4.732055393300464E-5,5.0,3.2215416028586015,0.0
S13773,S13773,,14,24.0,4,7.842880873418101E-5,5.0,2.9303215926493107,0.013948092591593374
S12535,S12535,,46,91.0,4,1.5543540481652692E-4,5.0,2.7317508933129147,26.128410638986583
S12517,S12517,,43,68.0,4,1.426405224744333E-4,5.0,2.732516590096988,16.8380448910765
S13841,S13841,,23,65.0,4,1.0906207632435005E-4,5.0,2.742470648289944,13.017538471299106
S10128,S10128,,8,32.0,5,7.986258628034414E-5,4.0,2.759060745278203,0.0
S10809,S10809,,8,32.0,5,7.986258628034414E-5,4.0,2.759060745278203,0.0
S10129,S10129,,6,18.0,1,5.794782608264881E-5,5.0,2.83256763654926,0.0
S1784,S1784,,6,57.0,1,8.403914389378624E-5,5.0,2.9678407350689127,3.4691325560341384
S15337,S15337,,9,111.0,7,8.466146211674508E-5,5.0,2.8598774885145484,6.247413735663513
S635,S635,1,16,191.0,1,1.6243348336034027E-4,5.0,2.8251659009698824,12.54204237687563
S2184,S2184,,7,114.0,9,7.218286028820921E-5,5.0,2.968606431852986,0.09783106554106054
S12850,S12850,,32,1102.0,7,3.5477388721297107E-4,5.0,2.8425216947422154,858.0241115920743
S10869,S10869,,50,385.0,6,1.9938864787698995E-4,5.0,2.500255232261358,0.04848488711539251
S782,S782,,41,423.0,1,2.808031261956902E-4,5.0,2.5597243491577335,1514.0059584323744
S343,S343,,16,114.0,0,1.3644846311434205E-4,4.0,2.4586523736600308,1174.6446024405666
S12227,S12227,,8,49.0,1,9.672818523620657E-5,5.0,2.8409903011740685,1.6219573761363129
S15621,S15621,,4,5.0,7,5.553630623274514E-5,5.0,3.0283307810107196,0.0
S10130,S10130,,6,103.0,8,7.743489108260414E-5,5.0,2.850944359367024,0.0
